"set_label","RDKit_ID","CID","PreferredName","IUPACName","PrimarySynonym","Synonyms","SMILES","MaxAbsEStateIndex","MaxEStateIndex","MinAbsEStateIndex","MinEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BCUT2D_MWHI","BCUT2D_MWLOW","BCUT2D_CHGHI","BCUT2D_CHGLO","BCUT2D_LOGPHI","BCUT2D_LOGPLOW","BCUT2D_MRHI","BCUT2D_MRLOW","AvgIpc","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
"Active","RDKit_active_69",35802,"methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","Flubendazole","Flubendazole; 31430-15-6; Flubendazol; Flubendazolum; R 17,889; Methyl 5-(p-fluorobenzoyl)-2-benzimidazolecarbamate; R 17899; NSC-313680; DTXSID8023058; (5-(4-Fluorobenzoyl)-1H-benzimidazole-2-yl)carbamic acid methyl ester","COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1",12.9268763217097,12.9268763217097,0.220584412113994,-0.646603551750766,0.727681933235376,313.288,301.192,313.086269464,116,0,0.413189963374893,-0.452571857172863,0.452571857172863,0.413189963374893,1.1304347826087,1.82608695652174,2.52173913043478,19.1421436418778,10.0289852963952,2.12142876725732,-2.00680481646832,2.18527886269714,-2.11292704596028,6.09907044675188,0.103400603680954,2.95506854538305,1.91199209145563,887.226781452961,16.396976746569,12.0913748242282,12.0913748242282,11.0628819457134,6.71621763492273,6.71621763492273,4.76993723801791,4.76993723801791,3.25751608741351,3.25751608741351,2.12188599492675,2.12188599492675,-3.22,227032.006204689,14.706242135859,5.87829416445109,3.02930240487855,129.845783618576,9.72084147474726,5.81722084104589,5.78324494636494,5.94833928098649,0,6.09324007093841,10.1113257880782,14.1689307526938,0,0,0,42.4645694792313,11.126902983394,18.1431989765101,18.7163523696185,28.8582257335224,0,9.96795704189442,0,0,12.4265861452839,59.4086933036712,0,0,5.31678860400633,15.1332915127331,0,0,28.9542396004753,4.73686295380005,5.81722084104589,15.9214401674658,42.4645694792313,0,11.0334014352325,0,84.08,11.9104609119843,13.9794894158185,0,11.7315842273514,22.1603044186265,0,31.375265815124,18.1991012053848,0,20.0216085997008,0,17.4116576280913,0,30.6116242637564,2.41320712666762,1.97763434090094,-0.418112926417468,10.2364522260414,-0.646603551750766,0,1.24747422604385,0.0625,23,2,6,0,0,0,2,1,3,4,2,7,3,0,0,0,3,3.1113,81.9539,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_70",28780,"methyl N-[1-(butylcarbamoyl)benzimidazol-2-yl]carbamate","methyl N-[1-(butylcarbamoyl)benzimidazol-2-yl]carbamate","BENOMYL","BENOMYL; 17804-35-2; Benlate; Fundazol; Uzgen; Fungochrom; Agrocit; Benlate 50; Benomyl-Imex; Fungicide D-1991","CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC",12.3049777966742,12.3049777966742,0.136155990173848,-0.673227486982447,0.847401444528972,290.323,272.179,290.137890436,112,0,0.413206829641662,-0.45257167118614,0.45257167118614,0.413206829641662,1.33333333333333,2.0952380952381,2.80952380952381,16.5382851203174,10.2971382852523,2.1764575345567,-2.09098089945936,2.18841857116611,-2.30567441394512,5.95632492430979,0.18636871853851,2.84567661285484,2.35021700494642,650.706580407946,15.2422762081898,12.0498934827097,12.0498934827097,10.1682337577966,6.776665155879,6.776665155879,4.46159900223056,4.46159900223056,2.96969838842549,2.96969838842549,1.90888776204577,1.90888776204577,-2.57,68683.2507278644,14.8311391036724,6.73562945918007,3.30587885427444,121.842756137375,10.0536515578064,0,0,5.94833928098649,0,12.1243545832765,5.31678860400633,19.1401525368822,0,0,25.4772929595399,18.5535557598492,6.54475640591258,18.1431989765101,14.3259373219437,29.1060952994955,0,14.8678667727449,0,19.7653804455426,18.9713425511964,24.2654682738464,0,0,10.6335772080127,15.5374136491301,0,0,35.3299866992052,4.73686295380005,0,19.7653804455426,24.2654682738464,0,11.0334014352325,0,85.25,6.09324007093841,9.58907436814364,0,11.9794537933246,17.5781578411451,12.841643245852,11.6768971890689,12.1327341369232,19.0564713366138,20.3544186827599,0,5.88356528202037,0,27.9199063402527,5.25251472348199,1.24300566368523,0.136155990173848,6.83280376039305,1.19815872664493,2.61360451991224,1.25361832676903,0.357142857142857,21,2,7,0,0,0,1,1,2,5,2,7,4,0,0,0,2,2.5724,79.4654,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Active","RDKit_active_71",5798,"1H-benzimidazole","1H-benzimidazole","BENZIMIDAZOLE","BENZIMIDAZOLE; 51-17-2; 1H-Benzimidazole; 1,3-Benzodiazole; Benzoimidazole; o-Benzimidazole; Benzoglyoxaline; 3-Azaindole; Benziminazole; Azindole","C1=CC=C2C(=C1)NC=N2",4.06314814814815,4.06314814814815,1.02546296296296,1.02546296296296,0.558372836587113,118.139,112.091,118.053098192,44,0,0.0931370624373536,-0.34459658708457,0.34459658708457,0.0931370624373536,1.22222222222222,2.11111111111111,3,14.857090624076,10.3113007118676,1.87825793858066,-1.8085448964564,2.04754731573468,-1.63159451581231,5.73182790615119,1.34450658266856,2.33274302731861,2.9546597902851,280.893936766344,6.10444800668509,4.83396494144809,4.83396494144809,4.46632649518879,2.84783109128158,2.84783109128158,1.91968551547844,1.91968551547844,1.3277372224897,1.3277372224897,0.879631380213606,0.879631380213606,-1.31,254.268989977729,4.55762955184391,1.58497212345442,0.597758714188745,52.541876053193,4.98397852094721,0,0,0,0,0,0,4.98397852094721,0,0,12.1327341369232,12.1327341369232,0,17.3607215099971,0,11.0334014352325,0,9.96795704189442,0,0,0,30.592788348611,0,0,0,0,0,0,9.96795704189442,0,0,0,30.592788348611,0,11.0334014352325,0,28.68,0,0,0,0,0,11.0334014352325,0,6.32732007476454,24.2654682738464,9.96795704189442,0,0,0,7.07157407407407,0,2.12037037037037,0,7.94231481481482,1.69907407407407,0,0,0,9,1,2,0,0,0,1,1,2,1,1,2,0,0,0,0,2,1.5629,36.0937,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_72",35803,"methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","Ciclobendazole","Ciclobendazole; Cyclobendazole; 31431-43-3; Ciclobendazol; Ciclobendazolum; R 17,147; DTXSID9057713; Methyl 5-(cyclopropylcarbonyl)-2-benzimidazolecarbamate; NSC-335307; JF3KQ40J31","COC(=O)Nc1nc2ccc(C(=O)C3CC3)cc2[nH]1",11.957491662962,11.957491662962,0.17960842361636,-0.589503338372386,0.828410314604822,259.265,246.161,259.095691276,98,0,0.413189963373057,-0.452571857172865,0.452571857172865,0.413189963373057,1.42105263157895,2.21052631578947,2.89473684210526,16.5381816406692,10.0716023446928,2.29994198528247,-1.97593356431212,2.32699106700339,-2.11292926961067,6.01438382249305,0.0967453952068452,3.17583834247909,1.89630055373946,658.197236175846,13.4054129150063,10.3955731060231,10.3955731060231,9.16903509559602,6.06103990889474,6.06103990889474,4.57244453231461,4.57244453231461,3.12039722704158,3.12039722704158,1.95101795261167,1.95101795261167,-2.37,44480.7918247621,11.7053524651165,4.38213608711046,2.28727848567413,108.712149199246,9.72084147474726,0,5.78324494636494,5.94833928098649,0,6.09324007093841,10.1113257880782,9.77851570501903,0,0,0,31.0407444512369,11.4813575378584,18.1431989765101,14.3259373219437,28.8582257335224,0,9.96795704189442,5.91790604616139,12.841643245852,12.4265861452839,23.7625526970818,0,0,5.31678860400633,10.7428764650583,0,0,28.9542396004753,4.73686295380005,5.91790604616139,23.1996319216208,18.1991012053848,0,11.0334014352325,0,84.08,6.09324007093841,9.58907436814364,0,11.7011509925263,17.0284914902997,18.3583439634683,7.10979754127753,18.1991012053848,0,20.0216085997008,0,4.4876568266323,0,30.1636992127608,2.45206853111615,2.09714918220375,0.671188912548491,5.30664706160242,1.37278412864993,0,1.28213947781949,0.307692307692308,19,2,6,1,0,1,1,1,2,4,2,6,3,1,0,1,3,2.3339,69.1759,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_73",35803,"methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","Ciclobendazole","Ciclobendazole; Cyclobendazole; 31431-43-3; Ciclobendazol; Ciclobendazolum; R 17,147; DTXSID9057713; Methyl 5-(cyclopropylcarbonyl)-2-benzimidazolecarbamate; NSC-335307; JF3KQ40J31","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3",11.957491662962,11.957491662962,0.17960842361636,-0.589503338372386,0.828410314604822,259.265,246.161,259.095691276,98,0,0.413189963373057,-0.452571857172865,0.452571857172865,0.413189963373057,1.42105263157895,2.21052631578947,2.89473684210526,16.5381816406692,10.0716023446927,2.29994198528247,-1.97593356431213,2.32699106700338,-2.11292926961066,6.01438382249306,0.0967453952068457,3.17583834247909,1.89630055373946,658.197236175846,13.4054129150063,10.3955731060231,10.3955731060231,9.16903509559602,6.06103990889474,6.06103990889474,4.57244453231461,4.57244453231461,3.12039722704158,3.12039722704158,1.95101795261167,1.95101795261167,-2.37,44480.7918247621,11.7053524651165,4.38213608711046,2.28727848567413,108.712149199246,9.72084147474726,0,5.78324494636494,5.94833928098649,0,6.09324007093841,10.1113257880782,9.77851570501903,0,0,0,31.0407444512369,11.4813575378584,18.1431989765101,14.3259373219437,28.8582257335224,0,9.96795704189442,5.91790604616139,12.841643245852,12.4265861452839,23.7625526970818,0,0,5.31678860400633,10.7428764650583,0,0,28.9542396004753,4.73686295380005,5.91790604616139,23.1996319216208,18.1991012053848,0,11.0334014352325,0,84.08,6.09324007093841,9.58907436814364,0,11.7011509925263,17.0284914902997,18.3583439634683,7.10979754127753,18.1991012053848,0,20.0216085997008,0,4.4876568266323,0,30.1636992127608,2.45206853111615,2.09714918220375,0.671188912548491,5.30664706160242,1.37278412864993,0,1.28213947781949,0.307692307692308,19,2,6,1,0,1,1,1,2,4,2,6,3,1,0,1,3,2.3339,69.1759,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_74",40854,"methyl N-[6-(benzenesulfinyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(benzenesulfinyl)-1H-benzimidazol-2-yl]carbamate","Oxfendazole","Oxfendazole; 53716-50-0; Fenbendazole sulfoxide; Synanthic; OFDZ; Oxfendazol; Oxfendazolum; fenbendazole S-oxide; RS-8858; 5-Phenylsulfinyl-2-carbomethoxyaminobenzimidazole","COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3",12.507954625925,12.507954625925,0.28193835558915,-1.26571358584586,0.778102655963978,315.354,302.25,315.067762276,112,0,0.413189963378272,-0.452571857172858,0.452571857172858,0.413189963378272,1.18181818181818,1.95454545454545,2.68181818181818,32.1973037007524,10.3041618271667,2.1057762568169,-2.01358243323894,2.21322393392817,-2.11288168643257,7.84749180491157,0.18645925574541,2.95560956535453,1.92608740987131,845.619774327051,15.526733258566,11.6990089108724,12.5155054918001,10.669035095596,6.48734260779376,7.63717252205482,4.46272846262365,5.94299498277098,3.03056069424507,4.41296481515747,1.9911342455451,3.08415602415636,-2.67,160560.534028319,14.2749656888636,5.98431946576449,2.8412829693093,128.528038204785,9.72084147474726,0,0,5.94833928098649,0,6.09324007093841,5.31678860400633,13.9874141971835,0,0,18.1991012053848,30.3318353423081,9.79096695103555,28.9427680194144,13.7402986300363,33.8745498300617,0,9.96795704189442,0,9.79096695103555,12.4265861452839,48.5309365476929,0,0,5.31678860400633,10.7428764650583,0,0,27.3798931462748,15.5364319967044,0,0,58.3219034987284,0,11.0334014352325,0,84.08,16.8928091138427,9.00343567623629,0,5.94833928098649,15.9288849107503,4.89548347551777,7.10979754127753,18.1991012053848,30.3318353423081,20.0216085997008,0,17.0192096978422,0,19.723683914817,2.45771704496001,1.35499900268749,0.28193835558915,14.4780017122428,-0.604498576953483,0,0.0111710710369919,0.0666666666666667,22,2,6,0,0,0,2,1,3,4,2,7,3,0,0,0,3,2.9079,83.2378,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_75",4030,"methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate","mebendazole","mebendazole; 31431-39-7; Vermox; Pantelmin; Telmin; Mebenvet; Ovitelmin; Vermicidin; Vermirax; MBDZ","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3",12.3968435148138,12.3968435148138,0.0698360208280839,-0.611443021397928,0.72749043527813,295.298,282.194,295.095691276,110,0,0.413189963373063,-0.452571857172865,0.452571857172865,0.413189963373063,1.09090909090909,1.86363636363636,2.59090909090909,16.5381843849741,10.0308172385496,2.11513701362479,-2.00266649235762,2.18207706246943,-2.11292434947574,6.09894246767611,0.10340493717843,2.95560956535453,1.92608740987131,840.223133261179,15.526733258566,11.7907606204086,11.7907606204086,10.669035095596,6.61655179589516,6.61655179589516,4.62906961697154,4.62906961697154,3.1859048124279,3.1859048124279,2.11395976507619,2.11395976507619,-3.15,160560.534028319,13.8157885202629,5.68786604715369,2.66564178089416,125.680248215649,9.72084147474726,0,5.78324494636494,5.94833928098649,0,6.09324007093841,10.1113257880782,9.77851570501903,0,0,30.3318353423081,18.1991012053848,11.126902983394,18.1431989765101,14.3259373219437,28.8582257335224,0,9.96795704189442,0,0,12.4265861452839,59.6578395310869,0,0,5.31678860400633,10.7428764650583,0,0,28.9542396004753,4.73686295380005,0,15.9214401674658,48.5309365476929,0,11.0334014352325,0,84.08,6.09324007093841,9.58907436814364,0,11.7315842273514,22.1603044186265,0,7.10979754127753,30.3318353423081,18.1991012053848,20.0216085997008,0,4.50576810346735,0,30.6948775656483,2.44864675017543,2.47726066365226,0.19975665574872,14.1793597369341,-0.611443021397928,0,1.27244021243841,0.0625,22,2,6,0,0,0,2,1,3,4,2,6,3,0,0,0,3,2.9722,81.9959,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_76",89594,"3-[(2S)-1-methylpyrrolidin-2-yl]pyridine","3-[(2S)-1-methylpyrrolidin-2-yl]pyridine","nicotine","nicotine; L-Nicotine; 54-11-5; (-)-Nicotine; (S)-Nicotine; (S)-3-(1-methylpyrrolidin-2-yl)pyridine; (S)-(-)-Nicotine; Habitrol; Nicotrol; 3-[(2S)-1-methylpyrrolidin-2-yl]pyridine","CN1CCC[C@H]1C2=CN=CC=C2",4.13703703703704,4.13703703703704,0.609907407407407,0.609907407407407,0.626151822579557,162.236,148.124,162.115698448,64,0,0.0360296665169895,-0.299307148790166,0.299307148790166,0.0360296665169895,1.58333333333333,2.5,3.08333333333333,15.1435776103983,10.0812627487671,2.21411335594811,-2.18286047829045,2.28622948136584,-2.16835154644054,5.14379162151755,0.316712420832025,2.53042684663605,2.19459165778585,245.275308993954,8.38890505706126,7.40249888050769,7.40249888050769,5.87701009771174,4.47897839167325,4.47897839167325,3.42499253874778,3.42499253874778,2.58962943593971,2.58962943593971,1.90448745113304,1.90448745113304,-0.89,1072.90098297369,7.74333562901588,3.23293392609238,1.34457062451291,73.2297641891007,0,0,0,0,0,0,9.88388825179769,0,0,0,6.06636706846161,38.0638901946004,18.4355279723741,0,0,0,0,9.88388825179769,0,18.883484075,13.5924283885898,30.0898727718464,0,0,0,0,0,0,23.4763166403875,0,0,24.446935566697,24.5264212801494,0,0,0,16.13,0,0,0,0,6.04184082914796,0,24.9498511434616,0,18.4600542116878,22.9979273029365,0,0,0,6.53685185185185,0,1.3587962962963,0,4.79143518518519,6.40594482237339,1.22178665910809,2.18518518518519,0.5,12,0,2,0,1,1,0,1,1,2,0,2,1,0,1,1,2,1.8483,48.842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_77",26596,"methyl N-(6-butyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-butyl-1H-benzimidazol-2-yl)carbamate","Parbendazole","Parbendazole; 14255-87-9; Verminum; Worm Guard; Parbendazol; Helatac; PBDZ; Parbendazolum; SK&F 29044; TCMDC-131798","CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1",11.0729698200829,11.0729698200829,0.406936597169732,-0.527534651078572,0.871995349955413,247.298,230.162,247.132076784,96,0,0.413189963370643,-0.452571857172868,0.452571857172868,0.413189963370643,1.5,2.33333333333333,3.05555555555556,16.538165826346,10.0859446844697,2.06394296119202,-1.97918275798086,2.17069764506252,-2.11287145240009,5.85796743981276,0.186461378877508,2.76868523842082,2.19399027417551,548.159974491218,12.9578191578136,10.6170813275562,10.6170813275562,8.72387665046241,6.06240421992009,6.06240421992009,4.1570466144175,4.1570466144175,2.77233332827677,2.77233332827677,1.79469865392795,1.79469865392795,-2.04,16664.7164500549,12.4177919188323,5.53042698102442,2.79574982448643,105.556458252731,9.72084147474726,0,0,5.94833928098649,0,6.09324007093841,5.31678860400633,9.77851570501903,0,0,19.4109258910782,30.5378288744722,0,18.1431989765101,9.53140013787187,23.0749807871574,0,9.96795704189442,0,26.1862020684687,12.4265861452839,23.7625526970818,0,0,5.31678860400633,10.7428764650583,0,0,23.1709946541104,11.1576845767261,0,25.3288319372396,18.1991012053848,0,11.0334014352325,0,67.01,6.09324007093841,4.79453718407182,0,0,5.94833928098649,17.4542230581585,25.5148922788265,0,12.1327341369232,33.011712867853,0,4.51693551418118,0,18.3959038084931,2.51583254598136,3.02511639686739,0.406936597169732,6.10896187641723,2.87128450618846,2.17208326218968,1.3202788258452,0.384615384615385,18,2,5,0,0,0,1,1,2,3,2,5,4,0,0,0,2,3.0838,70.7334,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_78",89962,"[3,5-dibromo-2-(2,4-dibromo-6-hydroxyphenyl)phenyl] dihydrogen phosphate","[3,5-dibromo-2-(2,4-dibromo-6-hydroxyphenyl)phenyl] dihydrogen phosphate","Bromophenophos","Bromophenophos; 23015-40-9; U4L04459Y3; DTXSID90177573; (1,1'-Biphenyl)-2,2'-diol, 4,4',6,6'-tetrabromo-, mono(dihydrogen phosphate); bromphenophos; RefChem:121615; DTXCID50100064; 4,4',6,6'-tetrabromo-3,3'-biphenyldiol-2-dihydrogen phosphate; 3,3',5,5'-Tetrabromo-(1,1'-biphenyl)-2,2'-diol mono(dihydrogen phosphate)","C1=C(C=C(C(=C1O)C2=C(C=C(C=C2Br)Br)OP(=O)(O)O)Br)Br",11.1906554836441,11.1906554836441,0.076013164525069,-4.76232145919067,0.412244145991795,581.773,574.717,577.676458354,118,0,0.524318909497333,-0.507223513198174,0.524318909497333,0.507223513198174,0.863636363636364,1.36363636363636,1.86363636363636,79.9218245842122,10.0364722425358,2.24047797695912,-2.16478943502262,2.50299047954722,-1.94888438671487,9.11182682808855,0.283201916704546,2.28330559381104,2.77612070688574,766.321462739093,16.6543360594497,10.426609931723,17.6650232791817,10.0812060173828,5.50820933742898,10.2104991589986,4.12434986912607,8.8281028123357,2.52027419984901,5.1213170262859,1.80022805471319,4.98568807936209,0.110000000000001,40962.50235297,18.4486808635014,6.92549333376382,4.34548736145308,159.004544908696,9.63027455655252,11.4990236665678,0,0,0,7.82269712313217,9.78682320550495,4.56504828493133,0,0,31.8598877958987,56.1253560697451,29.0177810467236,0,23.9821460469888,71.5424727149296,0,0,0,0,0,42.1563463371761,0,22.6259266499618,4.52374716171182,0,11.4990236665678,71.5424727149296,14.8933506003457,4.56504828493133,0,0,42.1563463371761,0,11.126902983394,0,86.99,7.82269712313217,9.67157567977203,0,11.4990236665678,29.0177810467236,0,12.1327341369232,12.1327341369232,0,63.7197755917974,14.3105703672168,18.1578181558117,13.1348103050377,18.1669824210548,10.1999710648148,0.647615740740741,-0.159499874023683,6.25351253464349,0,0,-4.76232145919067,0,22,3,5,0,0,0,2,0,2,3,3,10,3,0,0,0,2,5.5807,97.0149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
